video_id,path,duration
1344,/videos/2020-02-02/hemophilias-knots-long.mp4,28
891,/videos/2020-02-04/dictatorialness-trillionaires-short.mp4,27
1822,/media/dictatorialness-trillionaires-long.mp4,46
1267,/videos/2020-02-03/comprehended-uplook-short.mp4,22
1724,/root/bucket1/comprehended-uplook-long.mp4,57
1615,/root/bucket5/gunfights-syphilisations-short.mp4,22
279,/root/bucket5/gunfights-syphilisations-long.mp4,51
1323,/videos/2020-02-03/untruisms-hermeticity-short.mp4,24
1044,/root/bucket1/untruisms-hermeticity-long.mp4,49
521,/videos/2020-02-02/horographers-typp-short.mp4,9
229,/root/bucket1/horographers-typp-long.mp4,25
611,/root/bucket4/knelled-fluates-short.mp4,22
1877,/videos/2020-02-03/knelled-fluates-long.mp4,60
1956,/videos/2020-02-04/motorbiked-tyler-short.mp4,20
1725,/videos/2020-02-03/motorbiked-tyler-long.mp4,41
1262,/videos/2020-02-03/saltuses-hessonites-short.mp4,30
711,/videos/2020-02-01/saltuses-hessonites-long.mp4,52
628,/root/bucket5/quenches-histaminergic-short.mp4,11
184,/videos/2020-02-04/quenches-histaminergic-long.mp4,45
1592,/root/bucket3/gorge-fetichises-short.mp4,12
1564,/root/bucket5/gorge-fetichises-long.mp4,49
1427,/root/bucket3/nonformal-matata-short.mp4,24
1979,/root/bucket4/nonformal-matata-long.mp4,55
932,/videos/2020-02-04/bejading-coppiced-short.mp4,12
1585,/root/bucket3/bejading-coppiced-long.mp4,60
1071,/root/bucket4/autotoxaemias-catabolised-short.mp4,16
799,/root/bucket2/autotoxaemias-catabolised-long.mp4,30
1579,/root/bucket4/schnozzle-foes-short.mp4,21
1411,/root/bucket3/schnozzle-foes-long.mp4,48
1202,/videos/2020-02-02/tondos-hirple-short.mp4,13
688,/media/tondos-hirple-long.mp4,29
1028,/media/rhytinas-disseised-short.mp4,16
1183,/videos/2020-02-02/rhytinas-disseised-long.mp4,25
1418,/videos/2020-02-03/voyeuristically-nosedove-short.mp4,13
130,/root/bucket2/voyeuristically-nosedove-long.mp4,30
57,/root/bucket5/effulgence-deckers-short.mp4,9
1542,/root/bucket5/effulgence-deckers-long.mp4,41
1687,/root/bucket5/poitins-conservers-short.mp4,30
1793,/root/bucket4/poitins-conservers-long.mp4,43
211,/media/nitchie-racketiest-short.mp4,8
1000,/root/bucket2/nitchie-racketiest-long.mp4,27
729,/root/bucket1/sprain-waistlines-short.mp4,16
592,/root/bucket5/sprain-waistlines-long.mp4,37
1163,/videos/2020-02-02/shittier-catechist-short.mp4,13
876,/root/bucket2/shittier-catechist-long.mp4,27
172,/root/bucket3/magnesia-knurrs-short.mp4,12
146,/videos/2020-02-02/magnesia-knurrs-long.mp4,36
265,/media/gerenuks-clonk-short.mp4,5
978,/videos/2020-02-04/gerenuks-clonk-long.mp4,29
157,/videos/2020-02-02/nettlelike-uncivilnesses-short.mp4,19
1280,/root/bucket3/nettlelike-uncivilnesses-long.mp4,26
1213,/root/bucket5/scissiparities-mesognathisms-short.mp4,9
1509,/root/bucket2/scissiparities-mesognathisms-long.mp4,49
1220,/media/sensei-disfranchise-short.mp4,23
796,/media/sensei-disfranchise-long.mp4,44
596,/root/bucket2/sabir-straitwaistcoat-short.mp4,12
423,/videos/2020-02-04/sabir-straitwaistcoat-long.mp4,60
629,/videos/2020-02-01/unequitable-seismometer-short.mp4,5
163,/videos/2020-02-04/unequitable-seismometer-long.mp4,48
863,/root/bucket4/pokerish-happenstance-short.mp4,9
444,/videos/2020-02-02/pokerish-happenstance-long.mp4,42
957,/videos/2020-02-03/redhanded-flustery-short.mp4,9
922,/root/bucket5/redhanded-flustery-long.mp4,40
324,/videos/2020-02-04/subordinal-blissing-short.mp4,16
908,/root/bucket5/subordinal-blissing-long.mp4,36
1905,/videos/2020-02-04/orielled-cosign-short.mp4,9
1400,/media/orielled-cosign-long.mp4,28
166,/videos/2020-02-02/toluate-cardialgic-short.mp4,27
1369,/root/bucket5/toluate-cardialgic-long.mp4,40
1545,/root/bucket5/rachiotomies-valvelet-short.mp4,5
1379,/videos/2020-02-04/rachiotomies-valvelet-long.mp4,42
1174,/media/deflagrates-respot-short.mp4,20
759,/media/deflagrates-respot-long.mp4,51
1953,/root/bucket5/sanitising-rechanging-short.mp4,7
6,/root/bucket3/sanitising-rechanging-long.mp4,40
1350,/videos/2020-02-02/lymphoadenomata-lunula-short.mp4,6
360,/videos/2020-02-01/lymphoadenomata-lunula-long.mp4,33
1703,/videos/2020-02-03/zobu-qualmy-short.mp4,19
14,/videos/2020-02-02/zobu-qualmy-long.mp4,33
228,/videos/2020-02-04/thyristor-unrefreshed-short.mp4,8
1131,/root/bucket2/thyristor-unrefreshed-long.mp4,49
1240,/videos/2020-02-01/divagates-skyscape-short.mp4,9
1152,/root/bucket5/divagates-skyscape-long.mp4,50
1662,/videos/2020-02-03/foliages-edifices-short.mp4,13
1901,/videos/2020-02-02/foliages-edifices-long.mp4,45
1298,/root/bucket5/electrofishings-copylefts-short.mp4,18
1377,/videos/2020-02-01/electrofishings-copylefts-long.mp4,60
578,/root/bucket1/emoter-bandoneons-short.mp4,29
299,/media/emoter-bandoneons-long.mp4,42
517,/root/bucket4/biguanides-concertantes-short.mp4,16
466,/root/bucket1/biguanides-concertantes-long.mp4,30
1269,/root/bucket3/locomotion-predefining-short.mp4,12
139,/root/bucket5/locomotion-predefining-long.mp4,32
1171,/videos/2020-02-04/ulna-hemopoieses-short.mp4,27
1647,/root/bucket5/ulna-hemopoieses-long.mp4,40
1749,/root/bucket4/parabiotic-rebalanced-short.mp4,17
338,/root/bucket1/parabiotic-rebalanced-long.mp4,54
1479,/videos/2020-02-03/spring-transfixions-short.mp4,16
765,/videos/2020-02-04/spring-transfixions-long.mp4,60
717,/root/bucket4/cyclodiene-grasshook-short.mp4,22
297,/root/bucket5/cyclodiene-grasshook-long.mp4,39
1894,/root/bucket3/epicontinental-weedlike-short.mp4,5
274,/videos/2020-02-04/epicontinental-weedlike-long.mp4,47
672,/root/bucket2/amylic-leeze-short.mp4,30
1480,/root/bucket5/amylic-leeze-long.mp4,54
1080,/videos/2020-02-01/saccules-advening-short.mp4,13
456,/media/saccules-advening-long.mp4,26
1601,/root/bucket3/winchmen-overburn-short.mp4,6
928,/root/bucket4/winchmen-overburn-long.mp4,31
1499,/videos/2020-02-03/constitutionalism-wourali-short.mp4,26
704,/root/bucket3/constitutionalism-wourali-long.mp4,60
907,/videos/2020-02-02/cheateries-bacchanalians-short.mp4,30
1349,/media/cheateries-bacchanalians-long.mp4,42
1743,/media/anthropomorphization-superadministrator-short.mp4,7
867,/videos/2020-02-02/anthropomorphization-superadministrator-long.mp4,49
1928,/root/bucket5/imbroccata-statelessness-short.mp4,5
365,/videos/2020-02-01/imbroccata-statelessness-long.mp4,52
947,/root/bucket3/vaudevillian-justificators-short.mp4,14
361,/root/bucket4/vaudevillian-justificators-long.mp4,37
522,/videos/2020-02-04/clepsydras-high-short.mp4,9
1485,/videos/2020-02-02/clepsydras-high-long.mp4,50
887,/videos/2020-02-01/familiariser-fils-short.mp4,21
79,/videos/2020-02-04/familiariser-fils-long.mp4,43
973,/root/bucket3/chrome-daylily-short.mp4,13
699,/root/bucket3/chrome-daylily-long.mp4,40
698,/videos/2020-02-02/reexplored-motif-short.mp4,23
1129,/root/bucket3/reexplored-motif-long.mp4,46
920,/media/budgeter-intravenous-short.mp4,29
719,/media/budgeter-intravenous-long.mp4,29
1764,/root/bucket4/vitalise-particularizing-short.mp4,20
1653,/videos/2020-02-02/vitalise-particularizing-long.mp4,52
683,/root/bucket2/avizandums-gratulatory-short.mp4,14
1950,/videos/2020-02-02/avizandums-gratulatory-long.mp4,35
1686,/root/bucket3/stonecuttings-transferal-short.mp4,27
1424,/videos/2020-02-01/stonecuttings-transferal-long.mp4,49
1041,/videos/2020-02-02/contrives-adjuror-short.mp4,30
68,/videos/2020-02-02/contrives-adjuror-long.mp4,57
1260,/root/bucket1/hyperparathyroidisms-panaritiums-short.mp4,24
1794,/root/bucket5/hyperparathyroidisms-panaritiums-long.mp4,31
1199,/videos/2020-02-01/specify-greatest-short.mp4,23
1906,/root/bucket1/specify-greatest-long.mp4,39
1833,/root/bucket4/redbones-inapprehensible-short.mp4,12
153,/videos/2020-02-03/redbones-inapprehensible-long.mp4,46
1196,/videos/2020-02-03/effervesced-noddiest-short.mp4,16
1574,/videos/2020-02-01/effervesced-noddiest-long.mp4,60
1722,/videos/2020-02-02/panharmonicon-emulatively-short.mp4,5
603,/root/bucket3/panharmonicon-emulatively-long.mp4,28
421,/root/bucket4/forcibility-cowtrees-short.mp4,7
385,/videos/2020-02-02/forcibility-cowtrees-long.mp4,26
1580,/videos/2020-02-03/urning-coffs-short.mp4,30
1191,/root/bucket1/urning-coffs-long.mp4,25
1528,/videos/2020-02-01/duplicative-jirkinet-short.mp4,17
760,/root/bucket5/duplicative-jirkinet-long.mp4,53
764,/root/bucket5/monogonies-gapeworm-short.mp4,19
1669,/media/monogonies-gapeworm-long.mp4,53
752,/root/bucket3/sillier-beare-short.mp4,21
1921,/root/bucket4/sillier-beare-long.mp4,38
677,/root/bucket4/tongues-dropping-short.mp4,23
1593,/root/bucket3/tongues-dropping-long.mp4,58
104,/videos/2020-02-01/legendized-placeholders-short.mp4,23
868,/videos/2020-02-03/legendized-placeholders-long.mp4,31
1560,/root/bucket4/glibnesses-peccavi-short.mp4,18
1338,/root/bucket1/glibnesses-peccavi-long.mp4,42
1077,/root/bucket1/snippily-foresee-short.mp4,23
641,/root/bucket2/snippily-foresee-long.mp4,26
830,/videos/2020-02-01/screeted-conflates-short.mp4,19
1149,/videos/2020-02-02/screeted-conflates-long.mp4,29
1176,/root/bucket4/breastplough-leprosities-short.mp4,29
1252,/root/bucket3/breastplough-leprosities-long.mp4,59
1328,/root/bucket3/heliostat-imprudent-short.mp4,11
994,/root/bucket3/heliostat-imprudent-long.mp4,26
906,/videos/2020-02-03/payfone-misshapers-short.mp4,12
1651,/videos/2020-02-01/payfone-misshapers-long.mp4,58
1084,/root/bucket5/sironising-farand-short.mp4,9
1828,/videos/2020-02-02/sironising-farand-long.mp4,54
820,/root/bucket5/comorbid-rerevising-short.mp4,23
226,/root/bucket5/comorbid-rerevising-long.mp4,35
1052,/root/bucket1/multiday-ungot-short.mp4,5
512,/root/bucket1/multiday-ungot-long.mp4,40
436,/videos/2020-02-03/sayon-haymakings-short.mp4,6
364,/videos/2020-02-03/sayon-haymakings-long.mp4,37
989,/root/bucket3/concubinages-ecumenists-short.mp4,11
1107,/root/bucket2/concubinages-ecumenists-long.mp4,46
162,/root/bucket2/genogram-whitewoods-short.mp4,10
609,/root/bucket4/genogram-whitewoods-long.mp4,51
640,/media/silverpoint-encrust-short.mp4,27
1258,/root/bucket2/silverpoint-encrust-long.mp4,50
1003,/videos/2020-02-02/dimidiate-disenchantments-short.mp4,24
459,/root/bucket3/dimidiate-disenchantments-long.mp4,54
1227,/videos/2020-02-04/recompenses-ashamednesses-short.mp4,9
475,/media/recompenses-ashamednesses-long.mp4,36
488,/root/bucket3/leishmanias-jacare-short.mp4,14
561,/videos/2020-02-02/leishmanias-jacare-long.mp4,53
1859,/videos/2020-02-01/presummit-breaths-short.mp4,16
1242,/videos/2020-02-04/presummit-breaths-long.mp4,28
259,/root/bucket1/oil-coherers-short.mp4,22
713,/videos/2020-02-01/oil-coherers-long.mp4,37
1336,/videos/2020-02-02/sonhood-sissyish-short.mp4,15
589,/videos/2020-02-04/sonhood-sissyish-long.mp4,31
1092,/root/bucket3/canoodlers-carryalls-short.mp4,22
448,/videos/2020-02-04/canoodlers-carryalls-long.mp4,50
1297,/videos/2020-02-03/despondence-timeservings-short.mp4,21
1248,/root/bucket4/despondence-timeservings-long.mp4,43
246,/root/bucket1/adventure-beside-short.mp4,19
281,/root/bucket1/adventure-beside-long.mp4,60
12,/root/bucket1/vegetatious-noncolas-short.mp4,25
1259,/videos/2020-02-02/vegetatious-noncolas-long.mp4,47
1241,/root/bucket5/stealthily-underkills-short.mp4,15
1885,/root/bucket4/stealthily-underkills-long.mp4,58
1700,/videos/2020-02-04/sulfureted-polymorphically-short.mp4,17
828,/root/bucket1/sulfureted-polymorphically-long.mp4,26
1251,/videos/2020-02-01/processioner-straughter-short.mp4,14
371,/root/bucket1/processioner-straughter-long.mp4,27
501,/videos/2020-02-04/tagger-intergrowths-short.mp4,30
1936,/videos/2020-02-03/tagger-intergrowths-long.mp4,43
1090,/root/bucket1/mesitylenes-loofah-short.mp4,6
903,/root/bucket3/mesitylenes-loofah-long.mp4,55
1857,/root/bucket5/eliches-chargehand-short.mp4,8
1434,/videos/2020-02-03/eliches-chargehand-long.mp4,39
976,/root/bucket1/equipotent-cassation-short.mp4,14
940,/media/equipotent-cassation-long.mp4,27
1483,/root/bucket2/sodomised-dadoing-short.mp4,23
487,/root/bucket3/sodomised-dadoing-long.mp4,29
91,/videos/2020-02-03/aerotactic-bypass-short.mp4,10
1257,/videos/2020-02-03/aerotactic-bypass-long.mp4,28
234,/root/bucket1/micturating-concealed-short.mp4,11
1322,/root/bucket1/micturating-concealed-long.mp4,50
1588,/videos/2020-02-04/stickmen-semillons-short.mp4,20
1376,/videos/2020-02-04/stickmen-semillons-long.mp4,29
44,/videos/2020-02-04/pakihis-shirtband-short.mp4,5
1808,/root/bucket5/pakihis-shirtband-long.mp4,58
1943,/videos/2020-02-04/unarched-knags-short.mp4,7
1405,/root/bucket4/unarched-knags-long.mp4,29
647,/videos/2020-02-01/wry-euchologion-short.mp4,28
631,/videos/2020-02-04/wry-euchologion-long.mp4,32
171,/root/bucket2/facings-elapses-short.mp4,10
1243,/videos/2020-02-03/facings-elapses-long.mp4,49
626,/root/bucket2/electroretinograph-jillion-short.mp4,5
1420,/videos/2020-02-03/electroretinograph-jillion-long.mp4,53
318,/root/bucket3/whimpering-zombified-short.mp4,23
491,/media/whimpering-zombified-long.mp4,57
974,/root/bucket5/techno-tarras-short.mp4,8
1951,/videos/2020-02-01/techno-tarras-long.mp4,53
262,/videos/2020-02-01/cottony-chaffiest-short.mp4,26
1206,/root/bucket5/cottony-chaffiest-long.mp4,47
147,/root/bucket1/busybody-cocobola-short.mp4,15
1737,/root/bucket5/busybody-cocobola-long.mp4,54
373,/videos/2020-02-02/nonmechanistic-quaesitum-short.mp4,7
1773,/root/bucket2/nonmechanistic-quaesitum-long.mp4,58
1145,/root/bucket1/selenographer-improvidence-short.mp4,7
238,/videos/2020-02-03/selenographer-improvidence-long.mp4,37
1676,/videos/2020-02-04/tawheowheos-presell-short.mp4,11
122,/root/bucket4/tawheowheos-presell-long.mp4,54
598,/root/bucket2/sitosterols-monture-short.mp4,8
1742,/root/bucket3/sitosterols-monture-long.mp4,53
1061,/videos/2020-02-04/moschate-friges-short.mp4,15
433,/videos/2020-02-04/moschate-friges-long.mp4,45
555,/root/bucket3/oilcamps-newsbreaks-short.mp4,11
582,/root/bucket3/oilcamps-newsbreaks-long.mp4,40
1133,/videos/2020-02-02/amalgamative-oos-short.mp4,10
636,/root/bucket3/amalgamative-oos-long.mp4,55
1810,/videos/2020-02-01/twangy-multiuser-short.mp4,14
1860,/root/bucket3/twangy-multiuser-long.mp4,56
70,/root/bucket3/photocopyings-fuchsite-short.mp4,15
1393,/videos/2020-02-01/photocopyings-fuchsite-long.mp4,58
509,/videos/2020-02-03/hypersusceptibility-geochronology-short.mp4,14
801,/root/bucket5/hypersusceptibility-geochronology-long.mp4,53
1683,/root/bucket4/hazarding-undersize-short.mp4,5
1971,/root/bucket5/hazarding-undersize-long.mp4,25
105,/media/utopism-debs-short.mp4,23
223,/root/bucket4/utopism-debs-long.mp4,49
888,/root/bucket2/leaking-sphygmus-short.mp4,23
1624,/root/bucket1/leaking-sphygmus-long.mp4,31
1422,/media/repressed-oviraptor-short.mp4,28
321,/videos/2020-02-04/repressed-oviraptor-long.mp4,31
1688,/root/bucket3/barophoresis-loungey-short.mp4,10
1616,/videos/2020-02-03/barophoresis-loungey-long.mp4,49
1130,/videos/2020-02-03/outranks-rhizopod-short.mp4,21
1675,/root/bucket3/outranks-rhizopod-long.mp4,27
510,/root/bucket3/ghostwrote-workaholic-short.mp4,9
600,/videos/2020-02-03/ghostwrote-workaholic-long.mp4,40
1644,/root/bucket1/kip-bucktail-short.mp4,30
837,/videos/2020-02-02/kip-bucktail-long.mp4,57
37,/videos/2020-02-04/elbowrooms-ultion-short.mp4,23
656,/media/elbowrooms-ultion-long.mp4,50
1100,/root/bucket4/loxodromically-voluntarists-short.mp4,29
1255,/videos/2020-02-01/loxodromically-voluntarists-long.mp4,34
390,/root/bucket5/treater-redolence-short.mp4,6
557,/root/bucket5/treater-redolence-long.mp4,27
689,/media/azotemic-bonbonniere-short.mp4,15
637,/root/bucket2/azotemic-bonbonniere-long.mp4,27
545,/root/bucket3/dromos-endgates-short.mp4,19
1526,/root/bucket1/dromos-endgates-long.mp4,54
1472,/media/analogue-anathematises-short.mp4,28
551,/root/bucket5/analogue-anathematises-long.mp4,45
886,/videos/2020-02-02/coldnesses-handgrip-short.mp4,22
110,/videos/2020-02-01/coldnesses-handgrip-long.mp4,51
293,/videos/2020-02-02/heterokont-publicans-short.mp4,9
742,/root/bucket2/heterokont-publicans-long.mp4,38
368,/media/pintoes-yellowfin-short.mp4,15
1701,/root/bucket2/pintoes-yellowfin-long.mp4,44
874,/media/misdescription-flints-short.mp4,15
1645,/videos/2020-02-01/misdescription-flints-long.mp4,26
1153,/videos/2020-02-01/stridulous-phyllosilicates-short.mp4,7
1948,/root/bucket2/stridulous-phyllosilicates-long.mp4,36
379,/root/bucket4/quantongs-epacts-short.mp4,15
477,/videos/2020-02-04/quantongs-epacts-long.mp4,40
310,/media/enormous-varactor-short.mp4,22
67,/videos/2020-02-02/enormous-varactor-long.mp4,30
352,/videos/2020-02-03/vellicative-chemisorb-short.mp4,27
1302,/root/bucket3/vellicative-chemisorb-long.mp4,47
678,/root/bucket2/outvenomed-tithonias-short.mp4,26
740,/root/bucket1/outvenomed-tithonias-long.mp4,56
1787,/videos/2020-02-02/ejective-straked-short.mp4,12
858,/videos/2020-02-04/ejective-straked-long.mp4,32
1684,/media/acrylonitrile-bloodlust-short.mp4,14
9,/root/bucket5/acrylonitrile-bloodlust-long.mp4,38
1947,/root/bucket1/outstations-tying-short.mp4,9
322,/videos/2020-02-04/outstations-tying-long.mp4,43
1221,/root/bucket1/chieferies-emblics-short.mp4,19
1974,/root/bucket5/chieferies-emblics-long.mp4,57
150,/media/squiresses-bigheadedness-short.mp4,25
1666,/videos/2020-02-01/squiresses-bigheadedness-long.mp4,59
236,/videos/2020-02-01/effete-cutch-short.mp4,11
1595,/root/bucket3/effete-cutch-long.mp4,48
1981,/videos/2020-02-04/pellack-juvenals-short.mp4,23
1790,/root/bucket1/pellack-juvenals-long.mp4,37
1867,/root/bucket4/cervixes-alibied-short.mp4,29
885,/root/bucket4/cervixes-alibied-long.mp4,38
1559,/media/depopulating-graips-short.mp4,8
1386,/root/bucket5/depopulating-graips-long.mp4,27
821,/videos/2020-02-02/mycovirus-nattering-short.mp4,23
1957,/media/mycovirus-nattering-long.mp4,46
756,/root/bucket4/unappalled-laveers-short.mp4,28
586,/media/unappalled-laveers-long.mp4,47
375,/root/bucket1/suboptimizations-unpunctualities-short.mp4,17
550,/root/bucket1/suboptimizations-unpunctualities-long.mp4,39
895,/root/bucket2/frush-beadman-short.mp4,21
243,/videos/2020-02-03/frush-beadman-long.mp4,46
958,/root/bucket2/interclavicular-sugging-short.mp4,28
11,/videos/2020-02-02/interclavicular-sugging-long.mp4,25
782,/root/bucket2/diurnalists-papyrus-short.mp4,28
425,/root/bucket4/diurnalists-papyrus-long.mp4,33
1352,/media/shortchanged-contemplatist-short.mp4,30
495,/videos/2020-02-03/shortchanged-contemplatist-long.mp4,39
1112,/videos/2020-02-01/babblements-heptahedra-short.mp4,24
1711,/root/bucket1/babblements-heptahedra-long.mp4,30
1982,/root/bucket4/vacances-trephine-short.mp4,18
212,/videos/2020-02-01/vacances-trephine-long.mp4,34
1142,/root/bucket5/arable-sinistrorse-short.mp4,26
263,/root/bucket1/arable-sinistrorse-long.mp4,53
258,/videos/2020-02-03/swingisms-floppily-short.mp4,6
1067,/videos/2020-02-03/swingisms-floppily-long.mp4,51
1834,/videos/2020-02-02/chinwag-defrags-short.mp4,15
1381,/root/bucket1/chinwag-defrags-long.mp4,55
674,/root/bucket1/turcopole-galravaging-short.mp4,22
1543,/videos/2020-02-04/turcopole-galravaging-long.mp4,34
450,/media/fuliginosities-denotate-short.mp4,7
1798,/root/bucket4/fuliginosities-denotate-long.mp4,28
1613,/videos/2020-02-04/coltishnesses-compearances-short.mp4,14
72,/videos/2020-02-02/coltishnesses-compearances-long.mp4,34
476,/videos/2020-02-02/informations-transpirable-short.mp4,16
1155,/videos/2020-02-03/informations-transpirable-long.mp4,33
1815,/videos/2020-02-01/axoplasms-daman-short.mp4,30
839,/videos/2020-02-01/axoplasms-daman-long.mp4,55
1776,/videos/2020-02-02/bough-contraried-short.mp4,18
1771,/media/bough-contraried-long.mp4,29
187,/videos/2020-02-02/wester-torpescences-short.mp4,8
345,/root/bucket2/wester-torpescences-long.mp4,29
1031,/videos/2020-02-04/accidental-laterized-short.mp4,10
1372,/root/bucket5/accidental-laterized-long.mp4,47
1038,/media/teds-afterwards-short.mp4,14
1266,/root/bucket1/teds-afterwards-long.mp4,60
75,/videos/2020-02-04/sculs-morelles-short.mp4,25
1845,/videos/2020-02-03/sculs-morelles-long.mp4,51
712,/videos/2020-02-04/noncomputerized-hillocks-short.mp4,27
1290,/media/noncomputerized-hillocks-long.mp4,51
552,/root/bucket1/bewrayed-emanations-short.mp4,28
1431,/root/bucket1/bewrayed-emanations-long.mp4,44
665,/videos/2020-02-01/aerodart-porcelainise-short.mp4,23
148,/root/bucket2/aerodart-porcelainise-long.mp4,37
1752,/videos/2020-02-01/cabezon-epileptically-short.mp4,18
1966,/videos/2020-02-04/cabezon-epileptically-long.mp4,40
1469,/videos/2020-02-04/parotides-lairising-short.mp4,21
181,/root/bucket2/parotides-lairising-long.mp4,38
1007,/videos/2020-02-01/rentings-multicapitate-short.mp4,12
786,/root/bucket3/rentings-multicapitate-long.mp4,25
571,/root/bucket5/rail-incrementals-short.mp4,25
1507,/root/bucket2/rail-incrementals-long.mp4,48
1916,/root/bucket5/fetchers-lovesome-short.mp4,10
256,/media/fetchers-lovesome-long.mp4,60
570,/root/bucket1/eukaryon-claim-short.mp4,20
1487,/root/bucket2/eukaryon-claim-long.mp4,42
1013,/videos/2020-02-03/deejay-haemocyte-short.mp4,29
1844,/media/deejay-haemocyte-long.mp4,59
362,/root/bucket1/relatives-quellers-short.mp4,24
633,/root/bucket2/relatives-quellers-long.mp4,59
92,/videos/2020-02-04/rheotaxis-subcodes-short.mp4,27
1816,/media/rheotaxis-subcodes-long.mp4,48
956,/videos/2020-02-02/commonplaces-pseudocode-short.mp4,23
1494,/root/bucket2/commonplaces-pseudocode-long.mp4,45
1532,/videos/2020-02-02/pungles-brocatels-short.mp4,18
708,/videos/2020-02-01/pungles-brocatels-long.mp4,31
1291,/root/bucket3/maraudings-microcelebrity-short.mp4,10
604,/videos/2020-02-01/maraudings-microcelebrity-long.mp4,30
183,/videos/2020-02-04/azym-abelia-short.mp4,24
541,/root/bucket5/azym-abelia-long.mp4,60
2,/root/bucket3/antimonites-recalcitration-short.mp4,28
967,/videos/2020-02-02/antimonites-recalcitration-long.mp4,31
779,/root/bucket2/rebalancing-dognapping-short.mp4,12
1095,/root/bucket3/rebalancing-dognapping-long.mp4,58
612,/root/bucket2/bilabiate-belittler-short.mp4,17
443,/media/bilabiate-belittler-long.mp4,40
873,/videos/2020-02-01/overperch-overwhelming-short.mp4,9
1811,/videos/2020-02-02/overperch-overwhelming-long.mp4,57
24,/videos/2020-02-03/enmeshments-rogued-short.mp4,29
817,/videos/2020-02-02/enmeshments-rogued-long.mp4,34
1735,/videos/2020-02-02/codomains-kinships-short.mp4,6
1903,/media/codomains-kinships-long.mp4,32
1254,/media/unworried-ensigns-short.mp4,10
652,/videos/2020-02-04/unworried-ensigns-long.mp4,47
1325,/videos/2020-02-01/protonations-acridities-short.mp4,16
916,/root/bucket2/protonations-acridities-long.mp4,39
763,/root/bucket5/tretinoins-fisheries-short.mp4,10
1156,/videos/2020-02-01/tretinoins-fisheries-long.mp4,32
1777,/videos/2020-02-03/clofibrates-divisional-short.mp4,7
1792,/videos/2020-02-04/clofibrates-divisional-long.mp4,51
802,/videos/2020-02-04/dodgeries-parallelopipeda-short.mp4,14
1447,/videos/2020-02-02/dodgeries-parallelopipeda-long.mp4,32
1583,/root/bucket1/dibenzofurans-prioritizes-short.mp4,22
846,/root/bucket1/dibenzofurans-prioritizes-long.mp4,45
1309,/root/bucket4/lewisites-liripoop-short.mp4,19
691,/videos/2020-02-01/lewisites-liripoop-long.mp4,40
1819,/videos/2020-02-01/nanodots-multivolume-short.mp4,14
56,/videos/2020-02-02/nanodots-multivolume-long.mp4,39
845,/root/bucket5/butane-thatches-short.mp4,25
1146,/media/butane-thatches-long.mp4,38
1310,/root/bucket2/wayless-belt-short.mp4,28
155,/root/bucket3/wayless-belt-long.mp4,35
1347,/root/bucket1/instituted-weathercloths-short.mp4,7
953,/videos/2020-02-01/instituted-weathercloths-long.mp4,49
111,/root/bucket3/underestimation-forfaiters-short.mp4,7
1636,/videos/2020-02-01/underestimation-forfaiters-long.mp4,46
98,/root/bucket1/hedonistic-mams-short.mp4,15
349,/videos/2020-02-04/hedonistic-mams-long.mp4,33
1134,/media/reassembly-therefor-short.mp4,21
1180,/videos/2020-02-03/reassembly-therefor-long.mp4,60
131,/videos/2020-02-03/dubitates-homologise-short.mp4,12
1219,/root/bucket5/dubitates-homologise-long.mp4,53
1141,/root/bucket5/monoecy-pettifoggings-short.mp4,7
1261,/videos/2020-02-03/monoecy-pettifoggings-long.mp4,57
931,/root/bucket2/psammophyte-unwithered-short.mp4,10
1691,/root/bucket4/psammophyte-unwithered-long.mp4,48
1398,/root/bucket1/burnooses-malaxage-short.mp4,11
1401,/videos/2020-02-04/burnooses-malaxage-long.mp4,58
504,/root/bucket2/sorrowfulnesses-henotheism-short.mp4,29
1915,/videos/2020-02-02/sorrowfulnesses-henotheism-long.mp4,45
1277,/videos/2020-02-03/tomographic-realtones-short.mp4,23
355,/media/tomographic-realtones-long.mp4,57
813,/videos/2020-02-02/benzoyl-inclose-short.mp4,12
1394,/root/bucket3/benzoyl-inclose-long.mp4,28
1527,/root/bucket4/girsh-offerors-short.mp4,12
1795,/videos/2020-02-03/girsh-offerors-long.mp4,27
268,/root/bucket2/stronghold-sylphides-short.mp4,30
449,/root/bucket4/stronghold-sylphides-long.mp4,41
271,/videos/2020-02-04/outdrinks-apoptoses-short.mp4,30
66,/videos/2020-02-01/outdrinks-apoptoses-long.mp4,54
452,/videos/2020-02-03/stottering-reusability-short.mp4,14
1481,/media/stottering-reusability-long.mp4,48
566,/root/bucket4/coprophagies-fantads-short.mp4,8
560,/videos/2020-02-02/coprophagies-fantads-long.mp4,56
778,/root/bucket4/secretors-timelessness-short.mp4,11
314,/videos/2020-02-03/secretors-timelessness-long.mp4,38
1451,/root/bucket2/retrainable-deriver-short.mp4,9
948,/videos/2020-02-01/retrainable-deriver-long.mp4,54
1855,/videos/2020-02-04/battening-georgics-short.mp4,26
1037,/root/bucket1/battening-georgics-long.mp4,45
1406,/root/bucket5/imbower-brickclay-short.mp4,18
1511,/root/bucket2/imbower-brickclay-long.mp4,41
882,/media/unwedgeable-guttating-short.mp4,17
1064,/root/bucket1/unwedgeable-guttating-long.mp4,34
1335,/videos/2020-02-01/larcenously-amnions-short.mp4,29
