platform_id,video_id,watch_count,total_time_watched,price_per_watch
158,950,1501,42028,0.13
162,473,1504,45120,0.22
130,924,404609,10519834,0.25
42,1570,947235,24628110,0.19
46,944,236718,2840616,0.46
160,1135,2003,88132,0.41
95,772,100630,1106930,0.21
152,406,348090,15315960,0.16
33,332,198979,4377538,0.22
109,631,273061,8737952,0.12
85,177,809116,22655248,0.12
159,1476,1510,43790,0.17
59,138,246894,11110230,0.3
79,1067,656706,33492006,0.12
46,748,339988,19039328,0.34
160,998,2001,76038,0.15
158,886,1503,33066,0.42
146,99,134824,7550144,0.35
10,857,861553,26708143,0.15
84,1302,663127,31166969,0.2
54,1773,329240,19095920,0.19
77,1007,646626,7759512,0.28
93,288,49826,797216,0.44
80,351,748822,17222906,0.29
158,887,1500,31500,0.21
10,1697,83794,2848996,0.33
138,1689,683401,4100406,0.26
93,910,106997,855976,0.22
129,1011,243633,13643448,0.21
124,1391,519484,25974200,0.29
161,756,1500,42000,0.16
65,1214,724467,39121218,0.37
116,55,935631,16841358,0.14
18,808,454973,5004703,0.35
161,330,1499,17988,0.3
148,330,384089,4609068,0.14
127,1391,312671,15633550,0.34
108,1828,819770,44267580,0.28
20,1245,679094,5432752,0.25
71,49,602454,6024540,0.32
56,435,799997,11199958,0.5
12,1575,567974,6247714,0.25
146,1857,53586,428688,0.29
92,804,824924,9074164,0.39
132,1689,344452,2066712,0.34
121,1063,954302,48669402,0.22
47,1700,290351,4935967,0.11
158,734,1500,55500,0.13
160,1431,1997,87868,0.32
160,1875,1999,41979,0.44
123,525,495050,21287150,0.14
160,1965,1996,67864,0.18
160,1205,2004,34068,0.35
36,1052,702787,3513935,0.11
159,673,1511,74039,0.15
47,1523,828544,49712640,0.16
136,628,751717,8268887,0.49
37,274,428561,20142367,0.47
158,146,1501,54036,0.16
121,556,499936,16997824,0.3
160,324,2000,32000,0.47
86,1714,904736,13571040,0.2
158,1748,1505,9030,0.14
113,567,777628,44324796,0.42
29,108,40434,1172586,0.26
160,1697,1998,67932,0.16
43,1866,60844,3042200,0.11
161,646,1497,37425,0.47
158,1743,1497,10479,0.21
125,1852,673081,10769296,0.36
63,179,435650,2613900,0.1
9,797,721240,10818600,0.14
158,1408,1502,15020,0.31
56,1017,21653,238183,0.38
88,569,551852,16003708,0.18
158,452,1501,21014,0.19
158,74,1499,38974,0.44
159,1173,1507,22605,0.26
158,700,1499,28481,0.37
151,182,558955,25711930,0.24
160,1116,1997,9985,0.42
71,765,593807,35628420,0.45
161,1462,1501,9006,0.22
55,822,245427,1963416,0.49
88,1050,957309,40206978,0.18
86,19,776632,6213056,0.39
112,1609,895405,18803505,0.41
26,519,905235,26251815,0.38
145,554,364842,11674944,0.11
25,3,371806,21564748,0.33
0,1450,49229,1230725,0.18
0,542,950818,19016360,0.18
134,1664,628543,15085032,0.29
12,1591,694981,29884183,0.32
159,544,1508,24128,0.39
119,1364,583265,13415095,0.38
161,371,1496,40392,0.35
130,738,889903,48054762,0.31
1,307,18991,94955,0.25
146,1654,386998,16253916,0.44
103,1910,771321,22368309,0.37
92,182,709525,32638150,0.27
83,587,19879,278306,0.49
6,276,675059,29027537,0.33
10,1139,784043,19601075,0.13
160,1328,2001,22011,0.17
161,899,1492,50728,0.28
162,1716,1499,56962,0.39
162,1780,1496,71808,0.18
161,403,1498,11984,0.36
1,203,189988,2469844,0.38
159,601,1511,25687,0.5
160,1077,1995,45885,0.3
160,1371,1998,115884,0.45
161,1800,1501,42028,0.12
107,1328,334394,3678334,0.13
160,193,1999,51974,0.37
51,660,296810,10091540,0.25
92,1192,904945,19003845,0.11
161,148,1496,55352,0.43
69,1816,824188,39561024,0.5
161,1582,1501,69046,0.39
159,460,1511,40797,0.45
73,1802,106119,5730426,0.3
161,971,1503,21042,0.5
161,835,1501,12008,0.17
160,1079,2000,18000,0.5
152,1672,962550,13475700,0.11
159,947,1509,21126,0.4
41,471,820839,33654399,0.2
114,449,74360,3048760,0.49
41,867,288177,14120673,0.39
30,1067,362881,18506931,0.4
151,22,577827,32358312,0.25
136,1869,508917,28499352,0.19
149,626,11303,56515,0.26
145,1095,222253,12890674,0.17
36,554,562641,18004512,0.39
159,1161,1505,9030,0.49
76,982,7684,430304,0.45
33,889,184225,1842250,0.23
42,596,804706,9656472,0.1
162,401,1500,75000,0.29
162,1756,1505,27090,0.22
127,972,341547,4781658,0.26
127,1830,797013,17534286,0.2
64,561,307364,16290292,0.32
158,1180,1499,89940,0.28
159,929,1511,84616,0.42
99,682,95443,5058479,0.46
160,699,1998,79920,0.19
158,1230,1505,78260,0.38
19,1671,911059,27331770,0.12
134,974,426097,3408776,0.31
30,1861,480231,23051088,0.33
161,523,1501,42028,0.19
55,1069,289462,1736772,0.22
51,1173,589197,8837955,0.43
18,1528,263357,4477069,0.41
159,253,1510,73990,0.18
98,1492,857700,15438600,0.47
153,1075,687936,5503488,0.25
159,1682,1512,24192,0.28
70,1855,370098,9622548,0.48
140,937,176874,2122488,0.37
88,44,718887,3594435,0.46
93,191,101936,5300672,0.21
85,776,568750,19906250,0.15
161,561,1500,79500,0.18
158,1776,1506,27108,0.11
150,613,547084,20789192,0.14
90,66,188534,10180836,0.22
159,1834,1514,22710,0.12
160,1491,1999,53973,0.1
124,722,442543,14161376,0.38
98,1719,461441,6460174,0.46
162,142,1503,19539,0.23
30,161,625738,11889022,0.33
71,1717,775745,38787250,0.21
107,1720,785137,34546028,0.43
149,530,397181,15887240,0.38
160,956,2002,46046,0.26
1,1097,365722,14628880,0.12
2,1353,752012,41360660,0.46
161,1824,1500,21000,0.49
133,1089,776495,22518355,0.3
158,173,1496,11968,0.31
141,397,753763,21859127,0.49
5,1970,744220,12651740,0.21
30,638,639378,15345072,0.35
160,1141,2004,14028,0.31
4,211,331090,2648720,0.27
84,1815,886711,26601330,0.2
36,168,887326,34605714,0.19
161,1143,1496,35904,0.44
162,1790,1496,55352,0.11
9,1,996471,55802376,0.15
161,508,1500,60000,0.14
52,522,783591,7052319,0.18
158,1983,1500,64500,0.43
99,208,363295,9445670,0.16
32,1879,937235,43112810,0.38
129,1556,538675,27472425,0.36
96,41,572672,14316800,0.32
84,1060,779396,14808524,0.46
103,1528,397776,6762192,0.2
48,425,638513,21070929,0.45
16,1629,267540,14179620,0.4
65,631,314442,10062144,0.49
43,744,243361,5840664,0.3
119,1403,179182,3225276,0.26
162,1748,1501,9006,0.15
158,1532,1499,26982,0.27
68,1248,825986,35517398,0.26
48,729,587523,9400368,0.3
90,793,976687,36137419,0.49
162,1525,1502,81108,0.24
160,1910,1996,57884,0.33
133,1701,19831,872564,0.29
82,972,234087,3277218,0.14
70,70,355687,5335305,0.49
39,16,183748,4042456,0.29
96,976,125305,1754270,0.49
131,1063,632544,32259744,0.1
140,641,770867,20042542,0.44
161,337,1501,19513,0.13
146,82,855469,21386725,0.21
106,796,456526,20087144,0.36
21,1483,641199,14747577,0.33
162,789,1501,51034,0.39
162,215,1499,20986,0.31
161,476,1499,23984,0.17
161,916,1501,58539,0.26
162,253,1501,73549,0.34
161,1749,1495,25415,0.36
158,1634,1497,50898,0.49
119,495,640265,24970335,0.14
160,1717,1999,99950,0.49
47,197,148145,6962815,0.18
161,1198,1497,77844,0.5
61,1196,616041,9856656,0.23
155,943,704145,4929015,0.42
52,781,738198,24360534,0.36
117,1721,912605,7300840,0.41
23,1811,484293,27604701,0.16
158,157,1496,28424,0.24
58,911,19320,1081920,0.25
129,1067,796944,40644144,0.39
73,1197,550314,15959106,0.36
125,416,493026,6902364,0.2
31,1444,266206,13842712,0.43
62,1605,144002,3024042,0.3
8,425,716328,23638824,0.38
114,1361,874859,23621193,0.19
67,1394,313601,8780828,0.47
78,879,851628,37471632,0.23
153,353,280299,8128671,0.34
159,1331,1508,76908,0.44
148,415,259701,3116412,0.47
32,434,651152,11720736,0.28
15,1775,391769,19196681,0.33
119,858,735266,23528512,0.11
162,1489,1499,76449,0.33
33,916,452739,17656821,0.31
161,308,1498,40446,0.24
63,428,57993,1043874,0.26
147,513,459238,7347808,0.44
159,748,1509,84504,0.28
103,705,751184,24789072,0.33
50,993,838003,31844114,0.4
62,447,373863,15328383,0.5
98,215,563051,7882714,0.22
160,692,1997,89865,0.22
86,1325,541792,8668672,0.32
75,1963,981343,5888058,0.37
159,1892,1512,25704,0.34
40,1460,71414,1999592,0.15
162,812,1503,61623,0.22
158,689,1499,22485,0.1
158,1680,1497,76347,0.33
162,1326,1500,72000,0.41
129,1620,399189,3193512,0.27
41,447,15758,646078,0.49
160,677,2001,46023,0.23
158,752,1499,31479,0.48
162,1594,1500,79500,0.44
160,119,2004,48096,0.24
52,1877,215775,12946500,0.3
159,1605,1511,31731,0.12
140,735,90284,2076532,0.47
70,272,353272,9185072,0.39
61,1735,247833,1486998,0.39
105,1316,236083,6846407,0.26
160,846,1997,89865,0.3
96,816,507389,4059112,0.14
134,1001,408252,2041260,0.17
47,1492,707043,12726774,0.27
161,16,1502,33044,0.43
32,1743,388705,2720935,0.12
69,1717,462832,23141600,0.38
65,1362,635115,26039715,0.33
53,177,220893,6185004,0.35
161,1858,1497,8982,0.11
0,1845,423102,21578202,0.44
101,137,244548,1467288,0.26
162,20,1500,64500,0.13
159,149,1511,57418,0.49
154,1534,963060,32744040,0.29
103,220,740760,22222800,0.23
116,76,52812,1531548,0.29
146,303,200640,6019200,0.42
124,479,99215,5754470,0.22
129,704,372242,22334520,0.13
141,990,404045,14545620,0.14
15,1005,276589,2765890,0.45
160,1826,1996,25948,0.32
131,237,646822,21345126,0.15
116,1510,500144,7002016,0.15
134,684,183019,5673589,0.16
104,1871,934967,54228086,0.35
152,466,267560,8026800,0.42
14,1476,326222,9460438,0.11
69,395,192506,5582674,0.49
57,708,52621,1631251,0.34
48,1166,780947,20304622,0.2
162,1478,1500,13500,0.15
59,1224,464975,9299500,0.36
160,992,1998,33966,0.49
80,1396,560786,10654934,0.38
158,647,1495,41860,0.26
157,1592,347195,4166340,0.15
161,1598,1504,54144,0.34
86,1226,955984,51623136,0.5
82,342,783845,5486915,0.47
158,642,1498,49434,0.22
32,1875,361265,7586565,0.19
159,1179,1511,64973,0.28
124,52,395505,11865150,0.4
114,80,176535,3707235,0.27
24,1934,792690,13475730,0.31
159,869,1514,12112,0.24
133,1164,580208,22628112,0.38
162,483,1495,44850,0.16
158,1857,1496,11968,0.46
159,1781,1515,33330,0.26
161,335,1501,66044,0.45
161,346,1499,70453,0.25
132,1544,826525,6612200,0.44
78,322,947376,40737168,0.47
147,35,60146,1202920,0.14
130,1212,392121,17253324,0.4
158,1120,1507,10549,0.22
1,1603,637277,15294648,0.11
143,362,152359,3656616,0.36
118,1428,524243,13106075,0.49
161,1454,1498,41944,0.33
162,808,1496,16456,0.45
160,393,1998,49950,0.34
94,1390,490080,24504000,0.32
162,1783,1501,25517,0.29
79,350,829196,44776584,0.48
41,427,36652,1026256,0.31
87,1566,438796,6581940,0.31
161,1626,1505,22575,0.41
25,1657,409899,10247475,0.29
160,483,1995,59850,0.46
107,515,381134,10290618,0.19
162,1738,1499,14990,0.49
139,1437,211435,11206055,0.48
159,1746,1514,25738,0.44
158,531,1497,40419,0.13
162,1047,1502,45060,0.38
159,1951,1515,80295,0.14
160,823,1999,27986,0.19
159,1764,1509,30180,0.34
23,1909,960576,39383616,0.16
79,1847,360523,7570983,0.28
134,979,533057,22921451,0.15
42,429,174396,1046376,0.42
9,907,340966,10228980,0.24
162,93,1498,32956,0.29
160,403,2004,16032,0.25
159,451,1512,40824,0.15
52,1,494826,27710256,0.43
136,796,974775,42890100,0.32
149,1470,303023,12423943,0.33
73,504,198404,5753716,0.2
160,1870,1999,37981,0.36
161,1307,1498,47936,0.45
159,653,1513,18156,0.28
159,1351,1508,43732,0.42
151,893,30110,782860,0.46
161,790,1499,7495,0.29
146,576,482796,11104308,0.28
159,857,1514,46934,0.1
26,166,904614,24424578,0.21
150,1520,580019,13340437,0.42
158,848,1501,37525,0.38
160,315,2000,12000,0.46
159,860,1512,86184,0.48
161,356,1506,42168,0.34
60,1536,899671,33287827,0.27
12,1432,662238,25165044,0.28
161,1928,1502,7510,0.2
92,1906,569546,22212294,0.44
28,1765,936732,53393724,0.18
161,1861,1502,72096,0.33
14,182,146308,6730168,0.46
130,1229,281138,6747312,0.49
159,871,1509,81486,0.31
160,1963,1997,11982,0.44
162,376,1494,79182,0.27
82,1646,424469,18676636,0.35
126,1872,824948,9074428,0.38
142,274,584737,27482639,0.44
130,1086,245194,8581790,0.14
121,836,888659,42655632,0.32
158,296,1491,84987,0.38
53,579,330287,4624018,0.13
133,1811,158086,9010902,0.38
159,1914,1508,73892,0.41
162,776,1500,52500,0.39
138,1470,304341,12477981,0.49
149,790,248162,1240810,0.14
130,1534,500098,17003332,0.23
10,1806,926118,30561894,0.47
160,759,2004,102204,0.45
25,1637,45114,721824,0.32
61,448,901026,45051300,0.17
6,1735,410649,2463894,0.24
128,325,431210,4312100,0.28
107,854,870231,9572541,0.28
7,5,952901,25728327,0.4
160,1063,1996,101796,0.43
114,848,573444,14336100,0.34
126,1489,894753,45632403,0.42
84,636,163803,9009165,0.42
70,1017,912818,10040998,0.39
50,1198,23319,1212588,0.2
90,1458,635591,35593096,0.29
159,219,1516,78832,0.19
56,497,937968,22511232,0.11
162,596,1501,18012,0.1
158,1696,1500,33000,0.1
103,1858,276307,1657842,0.48
73,266,529903,15897090,0.29
9,688,451323,13088367,0.4
55,1805,6564,39384,0.5
112,1821,798745,19968625,0.18
34,1401,527360,30586880,0.39
149,82,436395,10909875,0.27
90,878,827779,28972265,0.37
118,1906,104835,4088565,0.25
56,40,526475,20532525,0.41
60,693,656131,25589109,0.49
104,160,257127,2057016,0.36
126,1702,588218,8823270,0.18
128,399,761173,41103342,0.21
161,426,1502,46562,0.11
37,1780,158703,7617744,0.15
158,696,1505,34615,0.2
92,1927,776977,22532333,0.42
152,1000,449374,12133098,0.11
2,709,376719,14692041,0.3
161,1721,1498,11984,0.27
14,1604,504989,4039912,0.13
1,34,62770,1004320,0.37
140,1870,39229,745351,0.23
160,1138,1995,73815,0.37
140,1696,193542,4257924,0.23
8,102,163608,3272160,0.15
115,1889,680848,8851024,0.38
161,1236,1506,52710,0.21
58,1096,560629,33637740,0.44
160,322,2000,86000,0.26
8,1563,58996,3480764,0.4
125,256,448059,26883540,0.45
56,1580,794387,23831610,0.45
102,686,319693,19181580,0.47
95,465,26127,888318,0.49
72,1162,940921,38577761,0.23
111,433,67971,3058695,0.46
55,1296,356959,9637893,0.39
122,828,454329,11812554,0.28
161,1530,1503,64629,0.14
131,1102,3070,110520,0.3
49,989,996079,10956869,0.23
57,1513,326209,15331823,0.48
104,282,808192,13739264,0.19
161,958,1500,42000,0.38
160,536,2002,68068,0.47
158,78,1501,66044,0.31
22,1980,35082,982296,0.38
37,1774,894838,6263866,0.36
142,786,290741,7268525,0.31
160,907,1998,59940,0.12
161,424,1502,43558,0.34
77,1501,952910,55268780,0.4
158,1074,1496,64328,0.38
120,880,434462,4344620,0.26
56,836,80573,3867504,0.46
135,1067,370520,18896520,0.4
144,1605,784634,16477314,0.17
87,891,959111,25895997,0.4
160,1566,2004,30060,0.3
107,1085,985373,5912238,0.48
118,411,526286,15262294,0.28
160,784,1996,23952,0.37
146,603,56267,1575476,0.34
93,742,312837,11887806,0.18
160,1964,1995,93765,0.42
134,26,501287,21555341,0.28
159,512,1510,60400,0.28
18,480,742432,40833760,0.11
154,1147,266525,2665250,0.42
131,591,480494,10570868,0.3
162,33,1501,7505,0.32
160,509,1999,27986,0.45
162,259,1497,32934,0.2
80,1154,784079,20386054,0.13
141,1828,867116,46824264,0.22
100,697,700595,39933915,0.23
159,1268,1513,37825,0.11
51,1008,874093,25348697,0.32
161,11,1504,37600,0.1
159,57,1510,13590,0.36
115,1524,826432,18181504,0.14
123,1039,940839,49864467,0.4
149,469,473570,5682840,0.34
130,1910,321361,9319469,0.2
22,309,91496,2470392,0.21
149,1254,181991,1819910,0.45
160,1765,2002,114114,0.34
70,697,45688,2604216,0.42
98,1870,881154,16741926,0.27
162,1382,1498,50932,0.41
99,170,578713,8680695,0.46
158,1592,1500,18000,0.43
160,1282,1997,29955,0.29
107,1942,99642,2690334,0.42
117,1109,872517,25302993,0.17
159,713,1511,55907,0.21
62,1737,697432,37661328,0.14
48,758,453897,3631176,0.44
161,1465,1501,43529,0.14
160,1481,2003,96144,0.47
159,16,1513,33286,0.26
161,1636,1499,68954,0.27
58,200,203981,5507487,0.38
87,609,781130,39837630,0.32
133,1233,104422,5012256,0.32
116,1875,829885,17427585,0.35
24,1136,416653,9583019,0.48
63,1080,788844,10254972,0.24
28,1722,983196,4915980,0.24
159,205,1509,36216,0.21
159,682,1511,80083,0.35
126,1725,674772,27665652,0.46
4,1890,133693,4679255,0.29
96,1166,772041,20073066,0.18
22,7,540769,3244614,0.18
14,253,918793,45020857,0.49
51,1237,208632,3964008,0.5
161,836,1501,72048,0.33
76,1784,396140,13468760,0.48
62,1190,983705,26560035,0.37
27,1522,497123,10439583,0.33
50,371,463953,12526731,0.3
104,975,673707,19537503,0.46
34,1563,433509,25577031,0.49
103,1541,506205,8099280,0.24
158,1087,1503,72144,0.15
155,191,300259,15613468,0.22
162,138,1499,67455,0.22
158,60,1504,9024,0.1
159,519,1507,43703,0.45
64,14,899934,29697822,0.46
159,808,1518,16698,0.15
25,235,809847,13767399,0.44
157,22,104325,5842200,0.11
66,1063,908931,46355481,0.1
75,1581,261373,13068650,0.25
162,1946,1499,49467,0.39
159,1823,1511,37775,0.4
161,729,1496,23936,0.23
34,528,158679,3808296,0.32
161,431,1501,49533,0.38
102,631,478415,15309280,0.39
90,4,489876,9797520,0.35
160,1106,1999,109945,0.34
11,954,507436,16237952,0.47
17,284,290364,16260384,0.47
151,492,406289,23158473,0.14
159,1895,1510,28690,0.33
126,1011,565424,31663744,0.21
145,1899,57314,2235246,0.35
162,1706,1503,28557,0.23
83,1533,714742,26445454,0.47
132,1523,226748,13604880,0.12
7,1472,284184,7957152,0.21
66,670,997836,23948064,0.36
93,1189,561403,9543851,0.33
125,1664,283328,6799872,0.27
157,471,496054,20338214,0.37
78,77,562974,6755688,0.46
155,1420,835796,44297188,0.24
17,701,693739,25668343,0.38
162,1114,1505,25585,0.11
162,1725,1501,61541,0.4
94,895,730772,15346212,0.28
159,7,1514,9084,0.26
161,836,1498,71904,0.32
159,954,1510,48320,0.48
160,1052,2000,10000,0.41
38,602,458550,15132150,0.43
162,109,1502,39052,0.37
162,455,1503,64629,0.23
136,1818,208156,10615956,0.45
159,1591,1511,64973,0.3
162,44,1502,7510,0.48
162,25,1500,43500,0.28
88,1415,647602,5828418,0.39
16,1667,652182,28043826,0.3
161,819,1501,67545,0.25
66,1791,39863,1913424,0.19
17,1921,639069,24284622,0.31
41,223,727462,35645638,0.25
92,1982,744302,13397436,0.13
9,391,638032,33177664,0.26
115,1923,874585,45478420,0.37
9,1395,92701,2688329,0.16
158,1553,1499,64457,0.1
158,310,1503,33066,0.41
160,1030,2002,30030,0.28
114,314,358676,13629688,0.27
81,126,188863,6421342,0.41
160,677,1999,45977,0.44
158,450,1499,10493,0.39
106,1890,968258,33889030,0.13
161,1727,1495,65780,0.14
120,865,150942,2716956,0.48
158,706,1499,53964,0.36
131,826,402614,6441824,0.26
139,1292,380151,9123624,0.5
162,1515,1498,46438,0.37
109,364,988651,36580087,0.11
162,958,1496,41888,0.32
158,1429,1497,86826,0.2
54,223,993712,48691888,0.17
158,1953,1499,10493,0.25
105,1049,239513,2874156,0.11
108,1855,52266,1358916,0.46
160,1852,2002,32032,0.35
159,90,1506,31626,0.47
54,1304,945957,17027226,0.33
20,173,912337,7298696,0.36
78,1250,584232,23953512,0.48
162,887,1499,31479,0.49
156,398,78725,472350,0.27
161,1930,1500,19500,0.48
153,659,313586,16306472,0.46
160,1384,1999,57971,0.22
102,873,509635,4586715,0.22
8,444,889301,37350642,0.5
160,810,2004,22044,0.32
159,1038,1511,21154,0.12
68,1231,943238,6602666,0.48
38,306,155982,6551244,0.17
79,1585,244701,14682060,0.15
159,1586,1509,16599,0.46
162,129,1497,56886,0.42
158,1952,1499,37475,0.4
161,1256,1498,40446,0.35
85,528,794086,19058064,0.34
155,1807,792181,29310697,0.13
121,131,967308,11607696,0.1
162,394,1499,34477,0.23
2,1074,914423,39320189,0.17
48,1676,565280,6218080,0.14
119,531,139837,3775599,0.38
159,633,1510,89090,0.21
71,1643,880818,38755992,0.21
93,378,775457,13958226,0.17
149,1691,17782,853536,0.15
156,1402,866104,38108576,0.25
46,299,903382,37942044,0.42
159,1403,1506,27108,0.11
124,1493,520414,19255318,0.22
45,1973,541535,21661400,0.29
84,1958,378847,14017339,0.22
139,1104,182599,2008589,0.12
158,848,1500,37500,0.41
82,437,28206,1071828,0.11
77,1587,440002,17600080,0.38
104,1672,856654,11993156,0.37
160,375,1999,33983,0.43
47,430,108326,2708150,0.12
47,1234,108143,5947865,0.13
17,578,231142,6703118,0.14
144,770,406174,8935828,0.43
161,21,1503,21042,0.29
27,228,934487,7475896,0.36
104,809,173339,5546848,0.24
97,1856,482465,6272045,0.42
158,708,1500,46500,0.49
158,155,1501,52535,0.41
106,574,120189,5288316,0.22
141,570,848786,16975720,0.43
123,1718,954328,5725968,0.43
79,270,939581,18791620,0.47
117,1379,511820,21496440,0.29
39,1295,995763,56758491,0.19
160,1858,2002,12012,0.14
107,1651,219025,12703450,0.32
160,847,1994,49850,0.5
135,1008,405749,11766721,0.24
154,571,228964,5724100,0.48
159,1951,1513,80189,0.33
122,646,456329,11408225,0.18
118,176,524889,18371115,0.26
96,935,493819,7407285,0.19
33,1114,212154,3606618,0.2
116,1847,802763,16858023,0.18
158,1441,1497,38922,0.12
143,233,650078,12351482,0.36
162,36,1502,63084,0.21
78,1874,566328,14724528,0.49
2,1598,149262,5373432,0.27
159,1028,1508,24128,0.18
114,828,225070,5851820,0.24
162,1629,1497,79341,0.15
101,1939,92276,4336972,0.32
11,1885,634774,36816892,0.28
52,1220,231196,5317508,0.24
141,1546,455524,6377336,0.12
74,1157,583542,26842932,0.25
162,1923,1500,78000,0.15
91,597,55794,725322,0.35
140,293,103279,929511,0.32
35,1722,499415,2497075,0.28
100,1608,307287,15671637,0.46
99,1912,701417,5611336,0.21
159,1123,1512,12096,0.25
116,237,301746,9957618,0.37
160,857,2002,62062,0.18
120,1180,313509,18810540,0.34
104,605,932288,42885248,0.37
25,1935,401513,8833286,0.47
154,1824,640136,8961904,0.46
72,931,752212,7522120,0.37
161,670,1505,36120,0.36
29,1164,156335,6097065,0.39
26,1645,688287,17895462,0.32
21,1629,594466,31506698,0.35
161,963,1505,37625,0.44
123,442,111343,5233121,0.11
160,909,2003,108162,0.36
9,1480,429276,23180904,0.28
59,1284,273152,6555648,0.21
46,1246,898386,23358036,0.49
104,735,572919,13177137,0.49
162,1215,1494,8964,0.48
51,425,831018,27423594,0.49
161,1719,1500,21000,0.31
49,256,614328,36859680,0.21
76,1835,107603,1721648,0.46
61,411,712372,20658788,0.46
155,889,784787,7847870,0.33
134,338,291383,15734682,0.41
79,872,717030,38002590,0.35
145,1000,151797,4098519,0.15
30,1645,57246,1488396,0.42
159,90,1507,31647,0.15
10,1129,948899,43649354,0.32
96,1514,937095,11245140,0.43
160,1349,2001,84042,0.37
161,1326,1502,72096,0.41
159,745,1505,63210,0.21
115,1361,661777,17867979,0.29
112,1073,204881,1434167,0.5
18,46,614693,24587720,0.21
162,277,1501,55537,0.17
32,1256,317123,8562321,0.3
116,1387,668323,18713044,0.23
57,230,710530,20605370,0.18
54,1227,631467,5683203,0.31
146,1115,932261,22374264,0.31
142,904,802394,47341246,0.19
46,811,790130,40296630,0.18
79,1599,843104,5901728,0.16
132,356,105082,2942296,0.4
38,774,485262,12616812,0.34
140,1868,614722,27662490,0.15
155,1827,154171,4779301,0.35
16,1801,308610,6789420,0.33
71,807,173770,868850,0.34
94,1781,770173,16943806,0.46
159,144,1516,83380,0.32
162,614,1497,10479,0.19
161,413,1505,60200,0.22
160,1680,1993,101643,0.34
158,491,1496,85272,0.47
75,354,408588,4494468,0.14
162,1086,1501,52535,0.45
162,1641,1501,40527,0.2
103,588,648715,14920445,0.4
107,1445,67433,2090423,0.22
158,808,1498,16478,0.15
136,848,90675,2266875,0.14
63,1090,687732,4126392,0.4
159,1895,1512,28728,0.38
145,1703,487896,9270024,0.48
93,1987,797069,38259312,0.3
35,522,818938,7370442,0.17
159,1993,1513,39338,0.1
153,1782,440419,21580531,0.3
130,1035,439656,9232776,0.27
68,1135,307974,13550856,0.19
160,293,1996,17964,0.26
160,569,1996,57884,0.29
44,1701,65944,2901536,0.26
133,1098,92785,556710,0.18
159,1602,1514,71158,0.17
88,973,501329,6517277,0.33
160,270,1997,39940,0.39
158,1263,1498,52430,0.17
162,1829,1500,63000,0.17
161,1648,1502,43558,0.1
162,1283,1503,24048,0.15
22,12,825679,20641975,0.24
160,783,1998,15984,0.12
15,287,779695,19492375,0.13
160,838,2002,120120,0.16
1,180,247415,2968980,0.25
59,1534,407054,13839836,0.11
162,848,1503,37575,0.21
78,1915,446857,20108565,0.11
159,1372,1508,70876,0.23
33,774,901004,23426104,0.4
49,488,29855,417970,0.43
155,1808,274985,15949130,0.41
162,1242,1498,41944,0.38
110,1376,803794,23310026,0.24
161,729,1503,24048,0.27
160,327,1998,71928,0.36
162,545,1503,28557,0.42
158,846,1499,67455,0.36
76,1827,957830,29692730,0.31
27,1662,675584,8782592,0.49
36,1279,101321,2026420,0.47
101,733,148264,889584,0.42
10,563,383997,21887829,0.32
91,502,660439,17171414,0.22
162,1548,1498,44940,0.14
67,831,164451,8715903,0.17
97,1559,194384,1555072,0.3
44,1955,213852,3635484,0.31
37,1598,575024,20700864,0.38
162,1554,1502,60080,0.19
159,352,1506,40662,0.26
43,1684,942153,13190142,0.16
159,1325,1513,24208,0.48
160,677,1996,45908,0.4
48,227,228300,6620700,0.39
83,1187,459884,5978492,0.44
162,481,1497,38922,0.46
22,1383,983174,27528872,0.11
45,1076,824636,47004252,0.31
95,436,709797,4258782,0.32
61,412,17307,674973,0.11
29,1882,206947,6208410,0.47
161,1291,1505,15050,0.12
162,611,1497,32934,0.19
67,172,72822,873864,0.5
38,1535,530494,10079386,0.19
3,527,797924,6383392,0.24
102,1166,939511,24427286,0.46
152,672,543281,16298430,0.34
138,1686,316127,8535429,0.3
161,322,1502,64586,0.2
21,287,419950,10498750,0.43
162,129,1500,57000,0.35
159,1998,1512,46872,0.13
159,1210,1509,89031,0.25
54,1182,423402,17359482,0.48
162,1959,1501,70547,0.37
161,1332,1500,16500,0.13
161,477,1503,60120,0.41
159,1070,1510,45300,0.21
162,1372,1502,70594,0.29
58,712,253970,6857190,0.3
160,1868,2000,90000,0.19
160,1916,2000,20000,0.26
65,226,499908,17496780,0.12
141,410,706049,16945176,0.14
28,587,734301,10280214,0.11
26,1781,543875,11965250,0.12
70,507,578274,6939288,0.46
101,190,224606,2021454,0.31
161,350,1497,80838,0.2
160,270,2001,40020,0.49
23,1932,936711,49645683,0.37
159,386,1513,28747,0.21
160,174,1995,79800,0.46
158,1903,1503,48096,0.3
102,1213,718360,6465240,0.35
83,1344,852672,23874816,0.46
19,735,461404,10612292,0.5
122,802,534653,7485142,0.39
63,746,260645,10947090,0.28
103,1985,739131,29565240,0.25
116,308,843950,22786650,0.18
13,1901,147657,6644565,0.43
70,1984,640129,14082838,0.26
158,521,1498,13482,0.21
160,1185,2005,114285,0.31
1,1590,712701,19955628,0.34
158,1547,1494,22410,0.47
161,1041,1502,45060,0.31
90,1502,662191,3310955,0.39
17,904,344290,20313110,0.12
52,1035,455111,9557331,0.34
160,1311,2003,108162,0.4
158,1997,1497,32934,0.27
